Commodity,Geolocation,Annual 1994,Annual 1995,Annual 1996,Annual 1997,Annual 1998,Annual 1999,Annual 2000,Annual 2001,Annual 2002,Annual 2003,Annual 2004,Annual 2005,Annual 2006,Annual 2007,Annual 2008,Annual 2009,Annual 2010,Annual 2011,Annual 2012,Annual 2013,Annual 2014,Annual 2015,Annual 2016,Annual 2017,Annual 2018
Meat (ND),....Laguna,49.001073,49.738536,53.023599,56.167873,61.477608,63.468758,61.866452,64.514615,66.76723,67.028694,74.161974,79.149906,80.450523,81.885224,86.028426,92.028694,93.664521,100.147493,100,101.2,105.5,106,108.8,113.1,119.6
Meat (ND),....Quezon,59.252598,60.551559,61.117772,62.276845,64.868106,67.226219,65.367706,68.132161,68.578471,68.1255,75.359712,78.48388,79.922728,83.539835,88.449241,95.263789,96.229683,100.073275,100,101.6,108.5,108.7,110.7,119,122.3
Meat (ND),....Rizal,46.612733,48.947645,52.058669,54.18311,56.406209,57.794002,60.806367,64.009471,64.068666,64.127861,75.690608,79.058143,78.913444,81.268087,88.91739,95.198632,99.256775,99.960537,100,102.6,108.1,106.5,106.6,110.5,115.9
Meat (ND),..Region IV-B (MIMAROPA),42.153194,44.754242,47.367764,51.097804,53.68014,55.701098,57.135729,59.874002,61.271208,62.219311,67.209331,72.324102,74.856537,76.808882,85.528942,91.379741,97.024701,98.852295,100,101.8,105.7,108.4,109.9,113.5,119.1
Meat (ND),....Marinduque,44.677661,48.038481,50.356072,52.305097,54.853823,57.596202,58.427036,61.206897,61.931534,63.430785,70.73963,73.944278,74.968766,76.374313,90.27986,95.402299,99.331584,99.818841,100,103,104.6,104.4,106.2,109.1,116
Meat (ND),....Mindoro Occidental,44.317023,47.139399,50.891947,55.141437,59.034149,59.582059,59.486493,62.296126,64.398573,65.488022,70.731397,74.7579,76.452599,77.54842,81.804281,90.131244,95.546636,98.776758,100,101.5,106.3,110.1,111.1,110,112.2
Meat (ND),....Mindoro Oriental,42.403846,44.865385,46.282051,50.070513,53.487179,56.25641,55.596154,57.403846,61.00641,61.583333,65.487179,73.519231,76.948718,79.057692,87.858974,90.807692,96.673077,98.660256,100,102.7,107.2,110.6,112,121.2,126.8
Meat (ND),....Palawan,41.219483,43.17138,46.307711,50.592217,51.553058,53.692289,58.115784,61.439449,60.949964,61.898719,67.162195,70.431472,72.534445,75.181291,85.684071,93.147208,98.114576,98.94247,100,100.6,104.7,107.2,108.9,111.5,118.3
Meat (ND),....Romblon,38.067206,41.77091,44.481236,47.455237,50.5948,51.999019,52.900417,56.003189,56.904587,58.045131,62.116753,68.941624,73.558989,74.93868,79.678685,84.915379,94.217562,97.915134,100,104.3,105.9,107.1,108.9,109.8,113.7
Meat (ND),..Region V (Bicol Region),46.063354,49.349369,51.767876,54.396688,57.242376,59.529443,60.495531,64.004995,65.871451,66.318349,73.402997,77.195058,78.877497,82.071504,89.287592,94.972397,98.442429,99.047056,100,104.1,107.2,107.8,108.5,109.1,119.7
Meat (ND),....Albay,46.076052,50.161812,53.377832,56.755663,59.991909,62.223571,63.403452,66.538565,69.039914,69.403991,75.950647,79.645361,80.906149,85.733549,92.994876,96.291802,99.460626,99.386462,100,106.4,110,110.7,111.1,111.8,126
Meat (ND),....Camarines Norte,47.304907,49.611156,52.406811,55.81255,58.326629,59.513274,59.37919,62.107804,63.71011,64.635291,74.208903,77.842585,80.463931,82.039421,91.425315,93.235452,97.224457,99.23572,100,106.1,109.5,110.2,111.8,112.4,119.8
Meat (ND),....Camarines Sur,48.12384,50.841952,52.048528,54.203129,57.232829,60.090162,60.971891,65.373906,66.858923,67.223548,73.979051,77.479448,79.567754,80.959958,86.210554,96.214532,98.004508,98.667462,100,102.6,105.4,106.6,107.4,108.6,119.9
Meat (ND),....Catanduanes,43.490814,44.245407,50.23622,54.146982,56.200787,57.106299,58.94357,64.363517,64.855643,64.540682,73.641732,78.307087,78.746719,81.52231,89.14042,95.649606,96.843832,98.759843,100,104.6,109.3,111.4,111.5,112.3,121
Meat (ND),....Masbate,39.90957,43.927427,46.388507,47.212683,48.683608,49.896978,49.759615,53.4913,56.988324,56.644918,61.996337,67.599588,68.669872,75.120192,83.304716,88.335623,97.630495,99.233059,100,102,103.7,102,102.3,102.1,111
Meat (ND),....Sorsogon,45.225832,49.313259,51.604596,54.054411,57.171157,60.406762,62.585843,64.540412,65.20074,66.501585,74.399102,77.555468,79.226096,82.309826,92.069466,95.397517,99.696249,99.247227,100,104.5,108.4,107.6,108.7,107.3,114
Meat (ND),..Region VI (Western Visayas),46.064257,48.574297,50.910308,52.764391,56.820616,62.128514,63.98929,66.104418,67.583668,66.65328,73.105756,78.761714,80.321285,81.258367,87.851406,94.216867,98.199465,98.674699,100,104.7,111.2,112,111.4,114.7,124.8
Meat (ND),....Aklan,41.652893,44.290634,47.479339,50.922865,57.141873,61.349862,62.796143,64.11157,67.376033,65.254821,73.856749,79.001377,82.651515,83.209366,90.048209,97.258953,98.161157,99.393939,100,105,110.8,114.3,110.6,117.3,123.5
Meat (ND),....Antique,38.693626,40.148652,43.027211,45.2129,48.141849,55.190224,59.435626,62.496851,64.537667,64.46838,70.401864,75.088183,75.58579,74.880322,85.386747,89.84001,105.00126,97.272613,100,107.2,108.7,107.5,107.2,112.9,122.9
Meat (ND),....Capiz,46.352876,47.797963,49.635288,51.672172,56.874484,61.581338,62.083677,64.905037,68.036058,68.978805,73.726947,79.163226,82.569502,83.333333,88.748968,93.779246,95.878062,98.458574,100,106.9,115.2,115.5,115.5,117.7,129.1
Meat (ND),....Iloilo,44.531669,48.382984,50.536769,52.214171,56.977992,63.466184,65.499195,66.988728,67.270531,67.431562,74.731616,80.837359,80.535427,81.461353,89.37869,97.920021,99.402845,99.557166,100,106.2,113.7,113.3,112.2,115.2,127.3
Meat (ND),....Negros Occidental,50.312085,52.231076,54.501992,55.830013,58.466135,62.961487,64.541833,66.86587,68.09429,66.075697,71.85259,77.749004,79.667995,81.181939,86.042497,91.328021,96.467463,98.167331,100,101.5,107.6,109.3,110.1,112.1,121.4
Meat (ND),....Guimaras,.,.,.,.,.,.,70.491577,73.812483,75.096658,71.106048,76.477492,79.632698,82.856946,83.664733,92.377796,97.604253,98.563933,99.316487,100,106.9,111.4,112.6,111.8,114.7,125.7
Meat (ND),..Region VII (Central Visayas),43.146112,45.090338,48.972244,50.837916,53.731343,56.83425,59.243257,62.064677,63.982718,64.460592,69.835035,74.75779,78.548049,80.636292,82.960199,89.643886,92.87117,94.848128,100,103.8,111.5,115.4,116.9,119.5,128.4
Meat (ND),....Bohol,44.753339,48.569092,51.335514,52.616517,53.917961,55.710003,57.808667,60.779504,62.980376,63.273371,70.148542,76.59444,81.779777,82.202235,87.251295,91.625784,95.618697,98.010357,100,101.2,106,106.4,109.6,114.5,124.3
Meat (ND),....Cebu,43.477124,45.196078,48.843137,50.712418,55.084967,58.431373,60.732026,63.555556,65.69281,66,70.732026,74.843137,78.444444,82.03268,83.72549,91.993464,93.052288,94.562092,100,103.6,113.1,117.5,118.6,120.8,129.4
Meat (ND),....Negros Oriental,40.985485,41.972243,47.447161,49.73262,49.91724,53.495034,56.423478,58.995416,60.192259,61.287242,67.112299,72.950089,76.40056,75.681182,77.482811,81.729055,90.170614,92.984467,100,106,110.1,114.5,116,118.5,128.5
Meat (ND),....Siquijor,42.379301,46.224961,49.114022,50.898819,54.686697,56.631998,59.392655,63.071392,65.003852,64.791988,70.859014,75.873138,77.060863,80.174628,82.550077,90.434001,93.143297,96.462506,100,102.2,104.8,106.7,109.7,112.2,117.9
Meat (ND),..Region VIII (Eastern Visayas),50.214509,52.177587,53.581643,54.823193,57.202288,58.593344,59.867395,61.960478,63.702548,63.832553,69.936297,74.356474,78.016121,80.869735,88.358034,91.926677,96.788872,98.342434,100,103.1,109.4,108.8,109.1,112.5,120.5
Meat (ND),....Eastern Samar,49.900239,52.008513,54.276403,55.513434,59.271083,61.565576,65.130354,65.183559,67.531258,69.074222,74.567704,77.26124,79.80846,82.289173,88.194999,90.449588,94.992019,96.348763,100,104.5,114.7,113.6,112.2,112.8,119.6
Meat (ND),....Leyte,52.356091,54.243641,56.057564,56.934404,59.210174,60.334672,61.599732,63.005355,64.457831,64.350736,71.037483,76.037483,80.334672,84.029451,91.559572,93.94913,97.965194,98.808568,100,101.4,106.4,105.2,105.2,108.9,118.2
Meat (ND),....Northern Samar,48.823602,51.897019,52.636117,52.562207,53.147327,55.918946,54.834935,58.850702,60.076373,59.368071,63.00813,66.586598,73.915989,76.736881,83.401084,88.968958,93.563686,97.764228,100,105.6,111.4,111.6,111.8,117.8,125.7
Meat (ND),....Western Samar,50.472904,51.489008,51.693507,55.521472,59.758436,59.509202,59.132157,62.5,65.797546,66.27045,72.271217,75.683793,76.699898,77.537065,84.151329,87.493609,96.715235,98.856084,100,107.1,116.9,117.1,118,120.1,125.2
Meat (ND),....Southern Leyte,38.096053,40.560119,41.387178,42.54506,43.822724,46.971253,51.905088,54.814054,56.028976,56.844627,62.748118,67.242756,68.44627,69.895049,80.430071,90.17796,94.307552,96.58339,100,102.1,109.6,109.4,113.9,116,121.4
Meat (ND),....Biliran,.,.,.,.,.,.,61.373507,66.456298,68.356406,70.046145,75.251086,81.168567,81.433225,83.224756,90.45874,94.299674,97.468784,99.267101,100,101.8,106.8,106.8,108.1,110.7,118.5
Meat (ND),..Region IX (Zamboanga Peninsula),45.651619,47.698291,49.381535,50.012752,52.72252,54.635297,56.841367,58.288702,60.443764,60.386381,68.133129,73.641928,76.51747,80.260138,86.954858,88.472328,98.533537,99.585565,100,101.6,103.6,105,107,110.8,118.3
Meat (ND),....Zamboanga Del Norte,45.184763,45.817515,47.753733,47.386738,51.385725,57.548722,59.687421,60.509997,64.774741,63.901544,70.671982,74.759555,75.930144,79.201468,86.338902,88.819286,98.114401,100.778284,100,102.2,104.3,105.9,104.6,108.7,115.1
Meat (ND),....Zamboanga Del Sur,47.06268,50.531078,51.960399,53.579858,55.10097,53.015998,55.343562,57.402308,57.58589,58.287438,67.145292,74.11487,78.67165,83.582481,90.709415,92.138736,102.170207,100.078678,100,102.1,104.7,106,109.5,113.1,121.2
Meat (ND),....Zamboanga Sibugay,.,.,.,.,.,.,.,.,.,.,.,.,74.521858,77.22305,81.712618,81.228266,94.057377,96.901391,100,97.8,97.4,98.4,102.4,106.6,114.4
Meat (ND),....City of Isabela,.,.,.,.,.,.,.,.,.,.,.,.,76.045627,81.692015,90.583016,91.223067,96.463878,93.859316,100,105.6,111.7,113,114,117.8,122
Meat (ND),..Region X (Northern Mindanao),44.192688,47.029703,49.143184,51.447068,53.719218,55.743844,57.11475,58.187357,59.716933,61.398832,67.720234,73.203859,76.161462,79.576035,86.766946,91.184311,96.978929,99.11145,100,102.8,105.4,107,107.7,111.4,119.6
Meat (ND),....Bukidnon,43.360698,45.908262,48.983581,50.645035,53.094866,56.81522,57.369038,60.027365,61.636695,60.939536,68.008861,75.599427,78.186083,80.746677,87.294762,90.793589,97.191817,98.677352,100,103.4,104.4,106.2,106.8,109.3,121.5
Meat (ND),....Camiguin,34.825946,38.428456,40.366323,42.921473,46.635296,46.40255,46.599879,46.367132,49.079134,51.03218,54.735883,59.173244,60.726574,65.649666,73.947581,83.130945,89.845173,94.849221,100,102.1,103,105.3,106.7,108.7,111.5
Meat (ND),....Lanao Del Norte,46.269023,48.324742,50.190231,52.491409,55.363279,54.36917,55.756014,55.958517,57.627639,58.253559,64.402307,70.078547,73.643839,76.06161,83.904026,88.12592,94.722631,98.508837,100,101.8,104.7,104.8,104.5,110.6,118.9
Meat (ND),....Misamis Occidental,41.781902,43.176856,44.213974,45.912179,48.592916,53.262979,53.59049,54.761038,55.974042,57.211305,64.992722,69.420184,72.768074,77.607957,86.541727,91.023775,96.821931,100.776322,100,103.4,106,109.2,109,111.7,118
Meat (ND),....Misamis Oriental,44.952418,48.546811,50.379372,53.272891,55.021862,56.520062,58.648405,59.104938,60.487397,64.184671,69.855967,74.189815,77.154064,81.082819,88.007973,92.875514,97.968107,99.389146,100,102.5,106.5,108,109.6,113.4,119.4
Meat (ND),..Region XI (Davao Region),47.290886,49.350811,51.229713,52.434457,53.9201,56.186017,56.860175,57.690387,58.133583,58.270911,67.915106,73.838951,74.912609,76.529338,83.813983,89.019975,94.818976,98.102372,100,101,101.2,104.5,105.9,111.8,120.5
Meat (ND),....Davao Del Norte,52.535377,54.448375,56.68239,56.944444,58.903302,60.311845,59.774633,60.154612,59.997379,59.637055,70.237159,77.607442,78.622904,80.987945,87.100367,92.16457,97.287736,99.600367,100,105.1,106.1,105.7,108.2,114.4,122.7
Meat (ND),....Davao Del Sur,45.776515,47.72096,49.684343,51.565657,52.575758,56.186869,57.5,59.659091,61.130051,61.287879,70.820707,74.47601,75.763889,76.054293,84.583333,89.393939,96.496212,99.659091,100,98.7,97.3,101.9,102.6,109.5,117.9
Meat (ND),....Davao Oriental,38.13803,41.35514,42.121975,45.740474,46.591181,49.988018,54.217589,54.427271,55.29595,57.159118,65.150971,70.794393,71.896717,73.981548,81.488138,87.556913,93.457944,95.572729,100,104.1,111.7,118,120.1,123.6,132.5
Meat (ND),....Compostela Valley,.,.,.,.,.,.,.,.,.,.,.,.,72.00024,73.902088,81.059515,86.393089,91.558675,96.50228,100,102.7,103.9,105.6,107.8,110.6,121.1
Meat (ND),..Region XII (SOCCSKSARGEN),41.598614,45.06929,46.925266,47.66147,51.81267,53.860431,54.806978,56.50829,57.207374,57.993071,67.953477,72.649097,74.263796,76.713685,83.655036,87.676318,95.168275,98.502846,100,100.3,102.9,105.5,106.7,112.2,120.1
Meat (ND),....North Cotabato,37.281005,40.012679,41.678193,44.052559,49.181651,50.985477,52.524205,53.98225,55.134855,55.941678,64.960811,67.289073,69.185108,72.677501,81.373905,85.552098,94.127478,96.547948,100,102.6,106.6,111.1,110.7,114.6,123.8
Meat (ND),....South Cotabato,47.729037,52.135093,53.746118,52.613872,55.538302,58.197464,58.624482,60.487836,60.261387,61.070135,69.254658,75.15528,77.639752,79.839545,85.086698,88.295807,94.384058,101.714545,100,97.1,98.3,100.1,103.1,109.5,116.6
Meat (ND),....Sultan Kudarat,40.094086,44.294355,46.633065,47.829301,51.25,55.255376,55.47043,56.014785,56.364247,58.293011,71.767473,79.932796,80.685484,81.25,86.686828,91.041667,97.204301,97.80914,100,100,103,104,106.3,112.7,120.1
Meat (ND),....Saranggani,.,.,.,.,.,.,55.368357,58.351449,58.538647,57.952899,67.850242,72.179952,72.475845,75.120773,86.400966,91.38285,97.783816,100.199275,100,100.8,103.8,105.3,106.3,111.2,118.1
Meat (ND),....City of Cotabato,42.371601,44.21576,47.041793,47.123615,53.549849,50.855992,51.699396,54.764602,57.578046,57.458459,69.98993,74.546828,75.516113,77.870091,80.425478,84.327795,94.813696,97.180262,100,102,103.5,104.1,104.6,111.6,118.9
Meat (ND),..Region XIII (Caraga),42.304359,44.068846,46.260525,48.687469,52.030708,55.318227,56.711243,58.289995,59.813026,61.410352,67.880139,71.885835,74.306587,76.634473,84.082467,89.146855,95.76523,98.099307,100,100.5,103.4,106,106.7,109.9,116.7
Meat (ND),....Agusan Del Norte,45.291179,46.868908,49.482212,52.016326,55.707846,61.092836,60.221735,62.219786,62.902047,63.36501,69.73075,70.815058,73.111598,78.50268,85.124269,94.042398,97.758285,98.458821,100,101.6,103.8,105.6,106.5,108.4,115.1
Meat (ND),....Agusan Del Sur,39.606464,42.234148,44.368369,46.342216,48.198865,51.375524,54.644708,56.100419,57.457439,60.004935,64.951887,71.848014,74.031582,76.363188,87.996546,90.303479,98.902048,99.512707,100,99.8,103.1,104.6,105.8,112.7,120.8
Meat (ND),....Surigao Del Norte,42.483912,44.073359,45.30888,48.268983,53.307593,54.954955,55.3861,58.249678,61.460746,61.969112,69.491634,74.079794,77.232947,75.456885,82.934363,88.507079,91.988417,96.673102,100,101.2,103.9,108.1,106.2,107,113.7
Meat (ND),....Surigao Del Sur,42.437026,43.684275,46.28271,48.667156,51.901443,54.909513,56.963805,57.471264,58.535094,60.870629,68.023967,71.197114,73.379799,76.351186,80.698215,85.081927,94.24676,97.603326,100,99.6,103,106.9,109.7,111.5,117.5
Meat (ND),....Dinagat Island,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,99.8,102.3,105.7,103.9,103.8,106.7
Meat (ND),..Autonomous Region in Muslim Mindanao (ARMM),36.038425,38.301509,42.002593,42.521216,45.538661,46.611268,50.300566,52.127534,54.202027,54.750118,60.018859,66.814003,70.727251,72.837105,78.536068,83.144743,92.444602,97.006129,100,103.9,108.6,113.3,118.1,125,129.4
Meat (ND),....Basilan,56.127013,59.42904,60.435301,61.873882,64.363447,67.44186,65.660405,67.717651,68.246869,67.822004,74.083184,86.143411,89.460346,91.413238,100.357782,100.596303,101.177698,100.670841,100,104.3,105.1,106.5,113.5,124.7,128.8
Meat (ND),....Lanao Del Sur,40.795848,42.66436,50.703576,50.801615,54.32526,51.649366,55.034602,56.211073,58.425606,58.961938,59.752018,65.092272,69.209919,69.607843,76.851211,80.034602,94.463668,98.194925,100,103.7,107.6,113.5,115.1,120.1,131.3
Meat (ND),....Maguindanao,32.636449,34.328883,36.870461,38.398922,40.905364,43.142422,44.27852,46.298899,49.754041,50.35137,58.801827,67.281565,70.297494,73.020614,77.430312,81.564769,93.00773,97.862497,100,101.9,106.2,111,114.5,117.3,118.5
Meat (ND),....Sulu,19.691781,20.873288,23.276256,22.728311,27.071918,30.176941,43.635845,46.35274,46.894977,47.98516,57.11758,61.603881,68.498858,72.226027,76.855023,86.033105,87.323059,93.441781,100,104.4,109.9,113.5,123.7,138.3,127.8
Meat (ND),....Tawi-Tawi,38.220676,44.781312,45.885796,45.140269,46.901922,49.602386,53.445991,54.959134,58.637066,59.758118,61.249172,64.209189,66.274575,69.02474,73.022973,78.214049,86.508725,94.063397,100,108.2,118.2,123.9,128.5,132.1,153.8
"Milk, cheese and eggs (ND)",PHILIPPINES,40.361217,41.628644,43.269962,44.556401,49.588086,52.015209,52.667934,56.977186,59.7782,61.501901,66.185044,71.894804,76.032953,80.209125,87.750317,92.103929,94.302915,96.831432,100,102.3,106,108.8,110.2,112.7,115.5
"Milk, cheese and eggs (ND)",..National Capital Region (NCR),40.781941,42.596929,43.68332,44.990893,50.728597,53.40229,52.953422,58.411397,60.636222,62.698413,67.98725,73.263076,78.064012,82.344523,89.331252,93.201926,94.587562,96.493625,100,102.6,107.3,110.1,111.5,114.7,116.8
"Milk, cheese and eggs (ND)",..Cordillera Administrative Region (CAR),45.876085,47.059984,48.526703,49.585635,53.301763,57.517758,60.003946,61.293081,63.746383,66.311497,71.283873,75.657722,78.933175,81.998158,88.378058,91.890292,94.738227,96.921863,100,101.8,103.2,104.6,107.1,110.4,114.6
"Milk, cheese and eggs (ND)",....Abra,45.476974,46.306195,47.669956,48.094846,53.741776,57.956414,60.622259,62.828947,64.658717,67.941338,70.538651,74.677906,82.229989,86.074561,91.118421,93.880208,93.023575,96.957237,100,103.2,105.5,106.6,107.3,108.4,110.9
"Milk, cheese and eggs (ND)",....Benguet,45,46.627604,48.528646,50.455729,54.518229,58.730469,61.386719,61.588542,64.140625,66.315104,71.484375,75.898438,78.13151,81.002604,87.81901,91.816406,95.110677,96.816406,100,101.7,103.6,105.8,108.7,113.1,119.5
"Milk, cheese and eggs (ND)",....Ifugao,48.12631,49.318658,50.569969,50.550314,53.911164,57.199948,58.339885,62.893082,66.411164,67.230084,71.036426,76.067872,78.616352,81.328616,87.028302,90.140199,94.18239,95.931604,100,103.1,103.9,104.2,104.1,105.6,108.7
"Milk, cheese and eggs (ND)",....Kalinga,45.203025,45.859873,46.642781,45.76035,47.943206,52.979034,55.626327,59.56741,61.690552,64.596603,73.248408,77.428344,79.631104,82.596868,88.362527,92.549098,95.249469,96.775478,100,101.6,102.4,102,107.3,110.8,112
"Milk, cheese and eggs (ND)",....Mt. Province,52.615876,52.622814,53.261171,54.524008,56.987233,61.171246,66.978906,65.854843,68.186234,70.142936,74.666944,79.038301,83.291701,86.663891,94.809881,95.982515,98.633084,100.215099,100,100.4,100.2,101.4,102.4,104.2,104.5
"Milk, cheese and eggs (ND)",....Apayao,.,.,.,.,.,.,46.073009,49.815634,51.806785,59.335054,63.913471,67.699115,73.740167,77.439774,81.434366,84.93117,89.085546,95.046706,100,103.3,104.6,107,107.4,108.5,110.3
"Milk, cheese and eggs (ND)",..Region I (Ilocos Region),37.050685,38.582881,40.832687,43.244117,47.750194,49.709077,52.133437,57.079131,61.190846,62.01836,66.951125,73.118697,77.553659,82.020946,88.6346,93.360486,95.830101,97.62736,100,101.2,104.7,107.1,109.6,111.4,114.7
"Milk, cheese and eggs (ND)",....Ilocos Norte,44.960159,45.557769,47.403718,47.078353,53.585657,55.677291,53.74502,59.130146,63.10093,67.104914,71.513944,75.743692,79.681275,84.010624,90.365206,93.067729,92.051793,95.936255,100,102.4,105.2,107.4,109.1,108.5,109.3
"Milk, cheese and eggs (ND)",....Ilocos Sur,41.842448,42.643229,44.06901,45.097656,49.869792,52.753906,53.496094,60.540365,63.60026,65.104167,70.325521,75.78776,78.11849,82.480469,89.388021,93.157552,97.102865,97.981771,100,102.2,105.8,107.8,108.2,109.1,110.1
"Milk, cheese and eggs (ND)",....La Union,37.883981,39.153338,41.768215,42.802742,48.483118,50.241178,48.210206,54.468139,59.450368,59.907337,65.149784,72.543793,76.174156,80.718456,85.643564,89.94034,91.3049,95.366844,100,99.8,102.8,104.7,108.2,108.5,109
"Milk, cheese and eggs (ND)",....Pangasinan,34.674923,36.571207,38.951238,42.337461,46.21388,48.039216,52.412281,56.636997,60.771414,61.035862,65.944272,72.278122,77.373581,81.843395,88.77709,94.091847,97.065273,98.252064,100,101,104.7,107.4,110.4,113.3,118.5
"Milk, cheese and eggs (ND)",..Region II (Cagayan Valley),43.393683,44.189779,45.595788,46.918336,52.343349,56.092707,55.662558,60.374936,62.763225,64.984592,68.721109,73.645352,77.028762,81.163328,88.668464,91.961993,94.260401,97.12378,100,101.9,104.9,108.9,109.5,111.3,114.9
"Milk, cheese and eggs (ND)",....Batanes,42.765293,70.486891,76.104869,75.586767,68.214732,67.047441,51.042447,53.570537,55.649189,55.518102,58.938826,67.890137,74.893883,81.529338,88.233458,92.696629,97.459426,97.865169,100,101.2,103.1,103.8,105.6,106.7,109.6
"Milk, cheese and eggs (ND)",....Cagayan,39.790738,40.954681,42.514859,43.263992,48.63794,53.491828,52.055473,55.943536,58.698613,61.546558,65.131253,70.44948,74.288014,76.925458,86.614661,89.784547,92.446756,94.997524,100,101.5,104.1,107.1,106,107.9,112.5
"Milk, cheese and eggs (ND)",....Isabela,46.450494,46.410462,47.618094,49.512944,55.310915,58.600214,59.127302,64.398185,66.533227,68.568188,72.211102,76.908193,80.057379,83.219909,89.685081,93.121164,95.069389,98.338671,100,102.5,106.3,111.6,112.8,114.5,117.5
"Milk, cheese and eggs (ND)",....Nueva Vizcaya,42.144066,43.558134,45.123278,46.198936,51.528886,54.767948,53.517041,57.662557,59.789703,61.463621,65.161953,69.863428,72.510273,82.801547,88.427605,92.887358,95.491902,98.591975,100,101,103.1,106.7,108,110.4,115
"Milk, cheese and eggs (ND)",....Quirino,42.68018,43.700318,44.879438,45.740594,49.960254,52.749073,54.027557,60.784314,63.67912,65.32194,70.733969,75.278219,79.484632,85.605458,93.22337,93.124006,95.27027,95.985692,100,102.1,102.2,103.6,106.7,107.6,109.1
"Milk, cheese and eggs (ND)",..Region III (Central Luzon),42.619949,43.263889,45.151515,46.357323,51.092172,52.878788,53.869949,57.910354,60.934343,62.329545,66.060606,71.988636,75.757576,79.084596,87.929293,93.409091,95.40404,97.215909,100,101.5,103.8,105.7,107.1,110.3,112.2
"Milk, cheese and eggs (ND)",....Bataan,40.68283,41.736941,43.774889,44.647458,47.757086,49.625205,49.713048,54.843055,56.810729,57.958538,62.584914,67.246428,70.291637,76.34692,87.092996,93.05458,93.985711,96.562427,100,102.1,104.9,106.2,107.4,109.6,111.3
"Milk, cheese and eggs (ND)",....Bulacan,46.761829,47.039387,49.861221,51.004494,56.648163,59.853291,62.661909,66.078509,70.274914,69.898229,72.131906,76.011102,79.269099,81.416865,88.45493,94.653714,97.02617,97.250859,100,102.1,103.8,105.9,109.1,116.2,118.4
"Milk, cheese and eggs (ND)",....Nueva Ecija,40.742092,41.545012,42.962287,46.934307,51.07056,49.093674,49.373479,50.060827,53.205596,55.218978,57.974453,64.020681,72.980535,76.660584,90.450122,98.8382,97.092457,97.937956,100,101.8,102.6,105.6,105,105.2,109
"Milk, cheese and eggs (ND)",....Pampanga,38.096125,38.686041,39.791356,39.915549,45.305514,47.416791,47.857675,54.421262,57.420517,60.773721,65.555142,72.516145,74.528068,78.353204,86.705166,89.54918,92.014406,96.06309,100,100.7,104.3,105.6,106.6,107.2,108
"Milk, cheese and eggs (ND)",....Tarlac,46.897959,48.156463,50.55102,51.70068,54.489796,56.591837,56.183673,60.387755,61.979592,63.462585,69.14966,79.578231,81.646259,83.503401,89.095238,93.088435,98.210884,99.37415,100,100.3,103.3,105.4,105,108.2,108.8
"Milk, cheese and eggs (ND)",....Zambales,40.305422,40.751544,41.420728,40.059483,46.259437,48.890414,49.828415,54.638527,56.348662,56.95493,60.941432,65.191032,68.622741,73.066804,81.989247,87.680165,91.403569,94.703729,100,102,103.5,104.6,107,108.7,111.2
"Milk, cheese and eggs (ND)",....Aurora,40.220535,40.594119,42.010123,43.522536,47.348759,51.837792,51.741383,54.718004,57.694625,59.677031,63.744276,68.992528,72.312605,77.621114,88.485177,96.408773,97.728368,99.89154,100,102,102.9,105.9,106.7,107.6,111.5
"Milk, cheese and eggs (ND)",..Region IV-A (CALABARZON),41.471108,42.373202,43.975524,45.59677,50.908403,53.873328,53.999495,58.42165,60.71789,62.004794,66.559425,72.249558,75.700227,80.179157,86.935402,92.676003,95.016402,97.722685,100,101.7,105.7,109.1,109.8,111.4,114.1
"Milk, cheese and eggs (ND)",....Batangas,41.692913,43.24147,44.744094,45.669291,51.089239,54.639108,54.186352,59.691601,62.486877,64.271654,69.265092,75.059055,78.733596,82.316273,88.805774,94.324147,93.838583,97.119423,100,100.7,105.1,107.4,108.2,109.5,110.6
"Milk, cheese and eggs (ND)",....Cavite,42.713209,43.564743,45.911336,47.601404,53.802652,56.662767,57.442798,61.49246,64.430577,64.950598,68.181227,73.888456,78.00962,82.403796,88.267031,94.136765,97.152886,99.096464,100,102.8,105,108.4,108.8,110.3,113.4
"Milk, cheese and eggs (ND)",....Laguna,43.516385,44.239631,45.801331,48.4319,54.166667,55.965182,55.31234,59.645417,61.731951,62.378392,67.485919,73.803123,76.785714,80.267537,85.861495,92.332309,94.591654,97.279826,100,101.8,107.9,111.9,112.8,114,117.3
"Milk, cheese and eggs (ND)",....Quezon,39.598629,39.561919,39.665932,40.565345,44.891092,50.220264,51.915076,55.176211,56.993392,60.138277,64.751591,69.346549,73.403084,79.411405,84.165443,87.952766,92.872002,96.928536,100,101.7,105.2,108.3,110,114.1,118.5
"Milk, cheese and eggs (ND)",....Rizal,36.862948,38.165748,39.491506,40.26056,43.910698,47.227961,47.199265,52.077594,53.621442,55.836777,61.065197,66.241965,68.876263,75.114784,86.478421,92.074151,94.306703,97.067264,100,101.2,105,108.5,108.7,109.4,111.4
"Milk, cheese and eggs (ND)",..Region IV-B (MIMAROPA),39.586366,41.23605,42.73411,43.085881,47.252547,50.127365,51.82557,55.834546,58.563804,60.098253,63.676613,68.243571,72.792334,77.559437,85.389374,89.926007,93.346676,97.149442,100,102.2,105.7,108.6,109.5,111.6,114.8
